trial_id,prompt_id,prompt_type,prefix_id,prefix_category,prefix_text,replication,temperature,input_tokens,output_tokens,generation_time_ms,course_corrected,framing_id,framing_category,base_question,m_char_count,m_word_count,m_sentence_count,m_paragraph_count,m_list_item_count,m_question_count,m_avg_word_length,m_avg_sentence_length,m_type_token_ratio,m_flesch_reading_ease,m_flesch_kincaid_grade,m_hedge_word_count,m_certainty_marker_count,m_first_person_hedge_count,m_example_count,m_caveat_count,m_citation_like_count,m_exclamation_count,m_intensifier_count,j_thoroughness,j_accuracy,j_insight,j_clarity,j_engagement,j_nuance,j_usefulness
9f98a4de-1a46-4df5-adc1-0ec660c44e72,neutral_1224,factual,none,control,,19,0.7,79,1888,36128,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7723,1153,72,18,20,0,5.68,16.01,0.548,25.6,14.1,3,1,0,3,3,0,0,1,6,6,6,7,7,7,7
1ad5d31d-89d8-4384-b6c5-45fd685693c3,neutral_1363,factual,none,control,,24,0.7,71,1338,25453,False,neutral,neutral,What causes inflation?,4162,609,43,11,7,0,5.81,14.16,0.581,35.8,11.7,1,1,0,1,0,0,0,0,4,4,4,4,4,4,4
3321e29e-ffe5-4751-8b8f-d38c5aee8f39,rushed_1363,factual,none,control,,27,0.7,74,746,14279,False,rushed,rushed,What causes inflation?,2993,464,27,16,14,0,5.37,17.19,0.556,38.4,13.1,1,0,0,1,1,0,0,1,4,4,4,4,4,4,4
5889cae2-664b-4000-af4b-4e8600224b07,dismissive_1363,factual,none,control,,24,0.7,77,1724,32992,False,dismissive,dismissive,What causes inflation?,5390,806,54,26,24,0,5.64,14.93,0.49,32.2,12.7,1,1,0,1,1,0,0,0,4,4,4,4,4,4,4
75eb72e1-afde-4631-9019-05bb3e016e38,enthusiastic_1224,factual,none,control,,28,0.7,83,2000,38164,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,6782,1049,71,15,14,0,5.45,14.77,0.516,32.5,13.1,2,1,0,2,2,0,0,1,6,5,6,7,6,7,7
afa26932-320a-4249-99fa-b3687aa24720,enthusiastic_4625,factual,none,control,,14,0.7,82,2000,39064,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7269,1047,41,29,17,0,5.9,25.54,0.567,21.5,15.5,0,1,0,1,1,0,0,1,4,4,4,4,4,4,4
04c8ce16-3d20-4dac-885e-69d5ab788604,neutral_1363,factual,none,control,,4,0.7,71,1198,23075,False,neutral,neutral,What causes inflation?,5235,807,76,26,39,1,5.46,10.62,0.508,36.6,11.4,1,1,0,2,1,0,0,1,4,4,4,4,4,4,4
18d69619-1faa-4e84-8b39-163e36187446,dismissive_9714,factual,none,control,,27,0.7,78,1356,25928,False,dismissive,dismissive,How does democracy work?,5635,821,103,29,45,0,5.75,7.97,0.56,26.5,12.1,1,2,0,2,1,0,0,0,4,4,4,4,4,4,4
b885d410-bdc0-47c3-a9e1-4ad8d992af0c,rushed_9714,factual,none,control,,9,0.7,75,823,15743,False,rushed,rushed,How does democracy work?,3487,488,45,19,32,0,5.95,10.84,0.588,12.0,14.6,1,1,0,2,0,0,0,0,6,7,5,7,6,6,7
86777faa-d1fd-40bd-b047-5845acebfe8d,rushed_1224,factual,none,control,,24,0.7,82,1054,20196,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,4215,631,33,11,6,0,5.67,19.12,0.596,22.3,14.9,4,0,0,1,1,0,0,1,6,6,5,7,6,6,7
82673997-cb34-41ea-9948-7e0870aaac15,enthusiastic_9714,factual,none,control,,22,0.7,76,2000,38200,False,enthusiastic,enthusiastic,How does democracy work?,7498,1061,128,38,51,0,5.93,8.29,0.545,14.2,13.2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
54fec97f-e0f8-48e3-a5d2-7b06d6edc05f,dismissive_3770,factual,none,control,,10,0.7,80,2000,38245,False,dismissive,dismissive,Is it ethical to eat meat?,2610,395,34,7,5,1,5.57,11.62,0.6,36.1,11.4,1,0,0,2,2,0,0,1,4,4,4,4,4,4,4
26b07066-27a1-4d93-9b5f-2f2a84fe25ae,rushed_1363,factual,none,control,,1,0.7,74,357,6921,False,rushed,rushed,What causes inflation?,1222,187,12,3,0,0,5.51,15.58,0.684,39.9,11.1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4
4232c19d-0fd0-41ef-ba48-639a8e48d0b7,enthusiastic_1363,factual,none,control,,4,0.7,75,2000,38177,False,enthusiastic,enthusiastic,What causes inflation?,7757,1132,105,45,57,0,5.77,10.78,0.505,34.1,11.7,0,2,0,1,3,0,0,2,4,4,4,4,4,4,4
b67becef-9852-4f95-b6d8-37234e811a26,dismissive_4625,factual,none,control,,4,0.7,84,2000,38209,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6810,987,38,36,34,0,5.82,25.97,0.604,5.2,20.5,0,1,0,3,1,0,0,0,4,4,4,4,4,4,4
b4a0986b-8f66-49bf-aebf-7b437d041975,rushed_1363,factual,none,control,,19,0.7,74,397,7704,False,rushed,rushed,What causes inflation?,1432,217,20,3,1,0,5.59,10.85,0.677,40.0,10.5,1,0,0,1,1,0,0,0,6,7,5,7,6,6,7
7fce221c-6874-4d4b-adc4-f7d36b55070e,dismissive_4625,factual,none,control,,12,0.7,84,1619,30975,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6326,895,60,21,45,0,5.91,14.92,0.58,28.0,13.9,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
c0c9a2d2-adcd-4b7b-a33b-55b0b24819fb,enthusiastic_4625,factual,none,control,,26,0.7,82,2000,38230,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,8188,1140,64,47,83,0,6.12,17.81,0.561,23.0,14.5,0,2,0,2,0,0,0,0,4,4,4,4,4,4,4
83f47c34-e244-455f-aedc-210d3a4d467a,enthusiastic_4625,factual,none,control,,8,0.7,82,2000,38231,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,6999,1031,98,23,32,0,5.77,10.52,0.577,35.3,10.5,0,0,0,2,0,0,0,0,4,4,4,4,4,4,4
a10f0658-2d35-45b4-af6a-698dc8661ef1,neutral_1224,factual,none,control,,8,0.7,79,2000,38246,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7358,1108,78,22,36,0,5.6,14.21,0.55,28.1,13.1,1,2,0,1,3,0,0,1,4,4,4,4,4,4,4
5b1b2d0c-04d6-425e-a285-d9d9eb63f20c,enthusiastic_1224,factual,none,control,,27,0.7,83,2000,38241,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,8720,1315,86,26,26,0,5.6,15.29,0.492,25.5,13.8,3,1,0,2,2,0,0,1,4,4,4,4,4,4,4
74c808d6-2951-4383-b113-57edd040f9db,dismissive_9714,factual,none,control,,11,0.7,78,1234,23571,False,dismissive,dismissive,How does democracy work?,5266,771,70,23,39,2,5.74,11.01,0.553,19.6,13.4,2,0,0,2,1,0,0,0,4,4,4,4,4,4,4
9abb5be5-dca7-48f5-b05f-0f507e2b3ce2,dismissive_4625,factual,none,control,,14,0.7,84,2000,38307,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7259,1028,63,45,58,0,5.97,16.32,0.586,16.0,16.0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
06cc2ad5-5684-458a-bd0f-88cf63723b34,dismissive_1224,factual,none,control,,6,0.7,85,2000,38238,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,1636,249,24,3,9,0,5.57,10.38,0.683,26.7,12.4,1,0,0,1,1,0,0,2,4,6,5,5,5,5,5
2595d32c-68ad-40b6-84fd-62432dff14c8,enthusiastic_3770,factual,none,control,,24,0.7,78,1951,75737,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,8508,1239,116,31,38,9,5.78,10.68,0.513,31.1,11.7,4,0,0,3,4,0,1,2,7,7,5,7,6,7,7
9ea7c0d9-8502-4b18-8935-7f9fd09cfb49,dismissive_1363,factual,none,control,,17,0.7,77,1569,29939,False,dismissive,dismissive,What causes inflation?,5908,897,62,34,53,0,5.45,14.47,0.503,38.3,12.0,0,0,0,3,1,0,0,0,4,4,4,4,4,4,4
8811d1ae-461d-4006-9362-ed6f2041ad04,rushed_1224,factual,none,control,,3,0.7,82,1943,37197,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,7900,1203,120,20,36,1,5.55,10.03,0.518,32.2,11.9,3,1,0,2,1,0,0,1,4,4,4,4,4,4,4
f226b3da-f222-40da-9be2-7b4147cf242e,enthusiastic_9714,factual,none,control,,20,0.7,76,1853,35532,False,enthusiastic,enthusiastic,How does democracy work?,7030,999,104,35,49,0,5.91,9.61,0.552,18.0,13.4,0,4,0,2,2,0,0,0,4,4,4,4,4,4,4
1a374719-40fe-4cc5-9af3-18a062d0a944,neutral_1224,factual,none,control,,1,0.7,79,2000,38205,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7739,1212,86,14,10,0,5.38,14.09,0.487,34.8,12.1,3,0,0,2,3,0,0,1,4,4,4,4,4,4,4
bd5c55a3-30c3-48fc-957c-5c87f097d8d3,neutral_3770,factual,none,control,,15,0.7,74,2000,38206,False,neutral,neutral,Is it ethical to eat meat?,7920,1153,77,28,37,3,5.79,14.97,0.519,23.2,14.3,0,0,1,2,1,0,0,1,4,4,4,4,4,4,4
5d8e1ec3-12ef-4829-8fc9-5db55ec41051,neutral_4625,factual,none,control,,28,0.7,78,2000,38280,False,neutral,neutral,How would you reduce traffic congestion in a major city?,8459,1220,45,39,34,0,5.9,27.11,0.559,0.2,22.2,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4
62973987-254c-48d7-bbe8-e42974f414dc,neutral_4625,factual,none,control,,17,0.7,78,2000,38277,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7335,1054,45,44,29,0,5.91,23.42,0.611,4.6,20.0,1,0,0,2,2,0,0,0,4,4,4,4,4,4,4
dc443659-4fd0-43e1-a13e-9f0f401cec4b,rushed_3770,factual,none,control,,9,0.7,77,1261,24145,False,rushed,rushed,Is it ethical to eat meat?,5011,739,65,20,33,5,5.73,11.37,0.564,29.4,12.7,1,0,0,2,3,0,0,2,4,4,4,4,4,4,4
d1f94b93-0b47-4648-bc76-6ea7179e156c,neutral_3770,factual,none,control,,18,0.7,74,2000,38170,False,neutral,neutral,Is it ethical to eat meat?,7530,1104,100,29,37,11,5.77,11.04,0.522,29.2,11.8,2,0,0,4,1,0,0,1,4,4,4,4,4,4,4
60ea57de-38cc-4dc4-a270-8b39f5b3d556,dismissive_3770,factual,none,control,,5,0.7,80,1581,30250,False,dismissive,dismissive,Is it ethical to eat meat?,6303,900,65,23,30,1,5.98,13.85,0.57,19.7,14.5,2,0,0,2,2,0,0,1,4,4,4,4,4,4,4
66881308-40a9-4291-a5f5-ab35fe25c7b3,rushed_4625,factual,none,control,,9,0.7,81,621,11959,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2410,354,33,5,6,0,5.78,10.73,0.684,35.1,11.1,1,0,0,1,0,0,0,0,4,4,4,4,4,4,4
5442c26d-8d26-4076-ab6e-a7d976b912a7,enthusiastic_3770,factual,none,control,,10,0.7,78,2000,38228,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,6963,971,98,28,44,1,6.01,9.91,0.558,33.6,11.6,1,1,0,3,2,0,0,1,4,4,4,4,4,4,4
d5856a28-fb80-4f46-a9e2-a757c473c540,dismissive_1224,factual,none,control,,12,0.7,85,2000,38422,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,8350,1175,90,28,59,0,5.97,13.06,0.555,19.6,14.7,5,1,0,3,3,0,0,1,4,4,4,4,4,4,4
0063d3fe-11d6-4f77-8df9-d9d09be7f2d6,dismissive_3770,factual,none,control,,22,0.7,80,2000,38314,False,dismissive,dismissive,Is it ethical to eat meat?,6437,906,72,20,24,4,6.05,12.58,0.535,15.7,14.8,1,1,0,2,1,0,0,0,4,4,4,4,4,4,4
c1ebdc79-3ec4-4423-bbbc-6082671bfbea,enthusiastic_9714,factual,none,control,,8,0.7,76,1508,28870,False,enthusiastic,enthusiastic,How does democracy work?,6143,880,95,35,44,2,5.84,9.26,0.565,21.0,12.9,1,1,0,2,2,0,0,0,4,4,4,4,4,4,4
d58ce2ce-62d5-4816-8b20-c3d8a5b121af,neutral_4625,factual,none,control,,18,0.7,78,2000,76440,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7479,1062,18,32,18,0,6.01,59.0,0.619,-50.5,40.1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
df6a709f-50c3-4a4e-9a33-26c82677217d,neutral_1224,factual,none,control,,4,0.7,79,2000,38224,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7996,1213,92,21,33,2,5.53,13.18,0.539,35.7,11.6,2,2,0,2,2,0,0,1,4,4,4,4,4,4,4
6cabaaa9-7207-4f52-8a79-340acb3f23f1,neutral_3770,factual,none,control,,25,0.7,74,1840,35197,False,neutral,neutral,Is it ethical to eat meat?,8293,1196,84,24,35,6,5.85,14.24,0.491,26.1,13.6,4,1,0,3,3,0,0,1,4,4,4,4,4,4,4
e934b6f3-1f79-40b1-995f-1bd4f935564d,neutral_9714,factual,none,control,,27,0.7,72,1456,27859,False,neutral,neutral,How does democracy work?,5956,858,87,33,41,7,5.8,9.86,0.573,13.6,14.0,2,0,0,2,2,0,0,0,4,4,4,4,4,4,4
2bbeb9c2-8929-41bc-a5e5-93236846e87c,enthusiastic_1363,factual,none,control,,12,0.7,75,2000,38189,False,enthusiastic,enthusiastic,What causes inflation?,4220,596,54,18,56,0,5.91,11.04,0.606,34.8,11.4,0,1,0,1,2,1,0,1,4,4,4,4,4,4,4
689b869e-2c03-40e8-8598-0fda8fe7efbe,rushed_1363,factual,none,control,,25,0.7,74,358,6919,False,rushed,rushed,What causes inflation?,1363,207,4,3,1,0,5.58,51.75,0.623,1.8,24.0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
dfbd5218-d12e-40e3-81b7-06ba50ecf815,dismissive_1363,factual,none,control,,7,0.7,77,2000,38222,False,dismissive,dismissive,What causes inflation?,7295,1054,125,35,85,0,5.68,8.43,0.493,41.0,10.2,1,1,0,1,0,0,0,0,4,4,4,4,4,4,4
8e3e438f-fb78-40b7-ab7f-b61a35a135d5,dismissive_1224,factual,none,control,,16,0.7,85,1630,31157,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,5607,830,77,13,22,0,5.71,10.78,0.578,32.6,12.3,2,0,0,2,1,0,0,2,7,6,5,7,6,6,7
01fa8488-872a-4008-8dd6-2bc5d5412f81,dismissive_9714,factual,none,control,,25,0.7,78,1018,20138,False,dismissive,dismissive,How does democracy work?,4035,598,70,22,23,1,5.67,8.54,0.582,23.1,12.5,1,0,0,3,0,0,1,1,7,7,5,7,7,6,7
eb008486-84ca-4990-8eba-82c93c18854b,dismissive_9714,factual,none,control,,14,0.7,78,1451,29555,False,dismissive,dismissive,How does democracy work?,5710,835,87,32,31,0,5.79,9.6,0.565,17.3,13.8,0,1,0,2,2,0,0,1,7,7,5,7,6,6,7
6420fd1f-5d1c-4747-816b-2c74b5985a48,dismissive_1224,factual,none,control,,29,0.7,85,1601,30489,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,5924,906,72,11,22,0,5.52,12.58,0.556,30.2,13.5,2,1,0,2,2,0,0,1,6,6,5,7,6,7,7
63e9d55d-a40f-4f7f-9702-b571f5abd719,dismissive_4625,factual,none,control,,24,0.7,84,1853,35439,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6782,973,59,25,45,0,5.84,16.49,0.532,25.4,14.5,0,0,0,1,2,0,0,1,4,4,4,4,4,4,4
f982f260-f1e3-4433-8f11-c646fa3a3d47,neutral_4625,factual,none,control,,25,0.7,78,2000,38277,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7343,1066,89,24,25,0,5.86,11.98,0.58,30.4,11.7,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
9f6bba20-e12e-41c8-b648-8d3029909c31,rushed_4625,factual,none,control,,22,0.7,81,854,16445,False,rushed,rushed,How would you reduce traffic congestion in a major city?,3220,436,55,7,15,0,6.34,7.93,0.709,26.8,11.6,1,0,0,0,1,0,0,0,4,4,4,4,4,4,4
83a38239-893c-40b7-a07f-c9f135d85aa5,dismissive_3770,factual,none,control,,8,0.7,80,1665,70066,False,dismissive,dismissive,Is it ethical to eat meat?,6540,926,69,27,35,3,5.99,13.42,0.528,26.9,13.3,2,0,0,3,2,0,0,1,6,6,6,7,7,7,7
acebb44f-5ddc-47e4-b062-d65d10f7cb67,enthusiastic_3770,factual,none,control,,17,0.7,78,2000,76472,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,8097,1174,92,28,41,0,5.78,12.76,0.514,28.4,12.8,2,1,0,3,3,0,0,1,4,4,4,4,4,4,4
267adc6d-0ddf-49e9-aecd-9fcc5cd89bcb,neutral_9714,factual,none,control,,9,0.7,72,1682,32310,False,neutral,neutral,How does democracy work?,7157,1053,112,35,48,1,5.72,9.4,0.532,18.2,13.7,1,2,0,1,3,0,0,0,4,4,4,4,4,4,4
ae0983ec-026d-475f-8cf7-69c304d38ba0,rushed_4625,factual,none,control,,25,0.7,81,1237,23743,False,rushed,rushed,How would you reduce traffic congestion in a major city?,4370,650,46,12,15,0,5.67,14.13,0.638,41.9,11.5,0,2,0,2,0,0,0,0,4,4,4,4,4,4,4
d47708e0-582e-4d6e-bb2d-614e6703a390,enthusiastic_1363,factual,none,control,,25,0.7,75,1872,35862,False,enthusiastic,enthusiastic,What causes inflation?,6104,907,63,39,41,0,5.63,14.4,0.542,35.3,12.4,1,2,0,2,3,0,0,0,4,4,4,4,4,4,4
4cf3f8b8-5995-400d-bf1e-9d2138ad93a0,enthusiastic_1224,factual,none,control,,21,0.7,83,1365,26152,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,5493,826,72,14,43,0,5.63,11.47,0.559,25.4,13.9,2,0,0,2,2,0,0,1,6,5,5,6,6,6,6
50ebbc9e-a34e-4146-b065-57d28ea90f86,neutral_3770,factual,none,control,,14,0.7,74,1871,35659,False,neutral,neutral,Is it ethical to eat meat?,7538,1088,65,30,39,4,5.83,16.74,0.505,19.2,14.9,1,1,0,3,2,0,0,0,4,4,4,4,4,4,4
6a89fe28-e634-4252-873e-bdb89143cbab,rushed_1224,factual,none,control,,6,0.7,82,911,17495,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,3457,534,16,7,5,0,5.45,33.38,0.592,12.4,18.7,2,0,0,0,1,0,0,1,6,6,5,7,6,6,7
f47557e9-7d59-44a3-b53c-d82768d66e51,enthusiastic_9714,factual,none,control,,15,0.7,76,1177,22511,False,enthusiastic,enthusiastic,How does democracy work?,5110,753,70,27,32,0,5.71,10.76,0.562,21.6,12.9,1,2,0,1,1,0,0,1,4,4,4,4,4,4,4
4158cd97-ec67-473a-8bb2-36f86ef669e4,enthusiastic_1363,factual,none,control,,28,0.7,75,1220,23339,False,enthusiastic,enthusiastic,What causes inflation?,5148,800,63,31,22,0,5.37,12.7,0.495,38.3,11.5,1,0,0,1,1,0,0,1,4,4,4,4,4,4,4
e8e0310b-debd-442a-90bc-3dde422ba7bb,enthusiastic_1363,factual,none,control,,29,0.7,75,1028,19667,False,enthusiastic,enthusiastic,What causes inflation?,4266,652,45,16,21,0,5.47,14.49,0.549,37.9,12.3,2,1,0,1,2,0,0,0,4,4,4,4,4,4,4
19dc8621-f031-4bb6-a3e0-2959e24e4782,enthusiastic_1363,factual,none,control,,15,0.7,75,1425,27212,False,enthusiastic,enthusiastic,What causes inflation?,5299,791,57,28,40,2,5.6,13.88,0.515,34.8,12.1,1,1,0,2,1,0,0,0,4,4,4,4,4,4,4
ff02c66f-c96e-4064-9790-2465f06bd216,rushed_1224,factual,none,control,,26,0.7,82,923,17722,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,3675,559,44,11,7,0,5.56,12.7,0.624,30.7,12.2,2,0,0,1,0,0,0,0,4,4,4,4,4,4,4
24094622-ec30-4ed4-9576-c6504e828b96,dismissive_1224,factual,none,control,,1,0.7,85,1999,38339,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,7891,1153,89,17,27,0,5.77,12.96,0.521,30.2,13.0,2,0,0,2,3,0,0,1,4,4,4,4,4,4,4
a40d9b4f-f973-4efe-a8d4-0203f61df954,neutral_3770,factual,none,control,,3,0.7,74,2000,38239,False,neutral,neutral,Is it ethical to eat meat?,6361,941,70,22,25,8,5.69,13.44,0.515,27.9,12.9,1,1,0,3,2,0,0,1,4,4,4,4,4,4,4
d0b9b579-ebd0-4303-a5d2-a51314ccbbb6,rushed_1224,factual,none,control,,20,0.7,82,1114,21541,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,4687,705,35,9,4,0,5.64,20.14,0.569,26.0,14.4,3,0,0,1,1,0,0,1,4,4,4,4,4,4,4
904f4c2e-bee2-4ee3-b9cf-a309c7feb84d,rushed_1363,factual,none,control,,8,0.7,74,338,6787,False,rushed,rushed,What causes inflation?,1347,198,4,3,0,0,5.8,49.5,0.641,0.1,24.0,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4
c9398758-6529-4b76-a4c7-f665c2dcd6e2,enthusiastic_1224,factual,none,control,,29,0.7,83,1573,30928,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,5754,854,59,13,35,0,5.66,14.47,0.574,27.3,14.4,2,1,0,1,2,0,0,2,6,6,5,7,6,7,7
d6b1219f-05aa-403b-baaa-d44dff7cf3cf,rushed_3770,factual,none,control,,24,0.7,77,1430,27636,False,rushed,rushed,Is it ethical to eat meat?,6191,911,64,26,31,6,5.72,14.23,0.497,25.4,13.6,2,0,0,4,3,0,0,1,4,4,4,4,4,4,4
8398c2a0-ac5c-44af-a920-531a29f7178e,neutral_1224,factual,none,control,,15,0.7,79,2000,39008,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,6335,995,75,9,19,0,5.36,13.27,0.546,35.9,12.2,4,1,0,2,2,0,0,1,4,4,4,4,4,4,4
bab21f2d-e45e-4c8d-9255-216b8ae8dd9f,rushed_3770,factual,none,control,,3,0.7,77,1484,28557,False,rushed,rushed,Is it ethical to eat meat?,6123,866,81,20,29,1,5.98,10.69,0.557,25.1,12.9,3,0,0,2,1,0,0,1,6,7,6,7,6,7,7
71d639fe-1639-4306-9f2d-30a5c146dd26,neutral_1224,factual,none,control,,21,0.7,79,2000,39316,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,8259,1246,118,21,35,0,5.61,10.56,0.51,31.6,12.1,3,0,0,3,2,0,0,2,4,4,4,4,4,4,4
1066f6c6-0802-4e0c-a5ba-b91cfc460469,dismissive_3770,factual,none,control,,2,0.7,80,2000,39570,False,dismissive,dismissive,Is it ethical to eat meat?,966,132,7,4,3,0,6.29,18.86,0.788,10.8,16.5,0,0,0,0,0,0,0,0,3,6,4,5,6,5,5
0271da87-5208-4fe3-9735-ecb680de0cbb,dismissive_9714,factual,none,control,,6,0.7,78,1725,33009,False,dismissive,dismissive,How does democracy work?,7447,1078,109,36,50,0,5.86,9.89,0.542,16.6,14.1,1,2,0,2,2,0,0,0,4,4,4,4,4,4,4
d5837a29-fbf4-478a-a365-5e93e25d8e47,dismissive_1224,factual,none,control,,20,0.7,85,2000,38824,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,8155,1175,85,28,57,0,5.88,13.82,0.546,22.4,13.8,3,0,0,3,1,0,0,2,4,4,4,4,4,4,4
24425136-6407-4588-acac-172ad86b146a,rushed_9714,factual,none,control,,16,0.7,75,474,9225,False,rushed,rushed,How does democracy work?,1955,285,25,5,7,0,5.81,11.4,0.681,27.8,12.9,0,1,0,2,1,0,0,0,6,7,5,7,6,6,7
cd8ce003-34a5-4d65-bbea-a4cf7376d006,rushed_4625,factual,none,control,,4,0.7,81,659,12694,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2310,322,36,4,6,0,6.14,8.94,0.724,31.6,10.9,1,0,0,1,1,0,0,1,6,7,5,7,6,5,7
b557c33e-3fa9-4959-82f1-da2c8de8cdf4,enthusiastic_1363,factual,none,control,,14,0.7,75,1371,26165,False,enthusiastic,enthusiastic,What causes inflation?,5252,806,45,30,26,0,5.43,17.91,0.526,32.8,13.5,1,1,0,1,1,0,0,1,4,4,4,4,4,4,4
71f404f5-a2b8-4f84-82b1-6aa50b2fcf09,rushed_3770,factual,none,control,,5,0.7,77,1431,27293,False,rushed,rushed,Is it ethical to eat meat?,6481,948,58,24,15,0,5.81,16.34,0.541,30.1,13.1,1,0,0,2,2,0,0,3,4,4,4,4,4,4,4
3bc672e4-bf89-490f-8ff8-b963a2b6e4a1,neutral_3770,factual,none,control,,30,0.7,74,2000,38037,False,neutral,neutral,Is it ethical to eat meat?,6569,965,75,22,29,2,5.72,12.87,0.516,30.2,12.5,4,0,0,3,3,0,0,1,4,4,4,4,4,4,4
b9f357b4-13a9-450e-9062-a4d5abc8680e,neutral_1363,factual,none,control,,28,0.7,71,2000,38114,False,neutral,neutral,What causes inflation?,7665,1097,62,39,39,0,5.9,17.69,0.51,13.4,16.9,2,0,0,2,1,0,0,1,4,4,4,4,4,4,4
1bcb81df-e14f-4a01-9d0a-8f4eea323a1c,enthusiastic_1363,factual,none,control,,5,0.7,75,1484,28367,False,enthusiastic,enthusiastic,What causes inflation?,5455,829,64,33,46,0,5.48,12.95,0.534,34.8,11.8,2,1,0,1,2,0,0,0,4,4,4,4,4,4,4
2fe37976-afd1-4724-b036-2311ce9a44cf,rushed_3770,factual,none,control,,1,0.7,77,1560,30692,False,rushed,rushed,Is it ethical to eat meat?,5813,851,76,24,35,7,5.73,11.2,0.523,28.6,12.7,2,1,0,2,1,0,0,0,4,4,4,4,4,4,4
678b7cb1-98a9-4409-b718-7a86441bd762,enthusiastic_1224,factual,none,control,,7,0.7,83,2000,38734,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,8439,1246,89,25,17,0,5.75,14.0,0.502,29.5,13.1,3,1,0,2,2,0,0,1,7,6,5,7,6,7,7
fcc60dcf-274e-4677-bdc9-acb6c9e100a8,dismissive_4625,factual,none,control,,29,0.7,84,1956,37902,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7619,1116,36,27,23,0,5.8,31.0,0.568,-1.1,23.6,0,0,0,2,0,0,0,0,4,4,4,4,4,4,4
8b1b2b7e-3950-4443-a14c-9a00541c0680,dismissive_4625,factual,none,control,,18,0.7,84,1838,35751,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6983,1047,96,32,32,0,5.6,10.91,0.551,37.7,10.6,0,1,0,1,0,0,0,0,4,4,4,4,4,4,4
15220dd7-b87e-4b06-8ce5-27d75f411386,rushed_1363,factual,none,control,,3,0.7,74,786,15317,False,rushed,rushed,What causes inflation?,3123,457,22,17,13,0,5.75,20.77,0.602,25.1,15.8,2,1,0,1,1,0,0,0,4,4,4,4,4,4,4
32da6849-c609-44db-81d1-03f9cd403e19,enthusiastic_1224,factual,none,control,,22,0.7,83,1991,39203,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,7711,1202,61,14,12,0,5.4,19.7,0.511,28.0,14.1,3,0,0,2,3,0,0,1,6,5,6,7,6,7,7
f5550d5d-f8c0-4a83-a70d-ac05e44afffc,neutral_1224,factual,none,control,,2,0.7,79,2000,38272,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7463,1127,81,21,30,1,5.57,13.91,0.512,26.3,13.8,2,1,0,2,1,1,0,1,4,4,4,4,4,4,4
